2025-04-21 15:15:53,996 - INFO - Using device: cuda
2025-04-21 15:15:53,997 - INFO - Set random seeds to 42
2025-04-21 15:15:54,010 - INFO - Saved training feature mean baseline to /home/wallacelab/investigating-complexity/output/new/run_20250421_151553/train_feature_mean.pt
2025-04-21 15:15:54,018 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:15:55,542 - INFO - Starting training with validation...
2025-04-21 15:16:40,379 - INFO - Epoch [16/25], Train Loss: 0.0141, Val Loss: 0.0447, Val SRCC: 0.4827, Val PCC: 0.4799, Val RMSE: 0.2114, Val RMAE: 0.4015
2025-04-21 15:16:40,548 - INFO - Epoch [17/25], Train Loss: 0.0111, Val Loss: 0.0402, Val SRCC: 0.5533, Val PCC: 0.4847, Val RMSE: 0.2004, Val RMAE: 0.3967
2025-04-21 15:16:40,747 - INFO - Epoch [18/25], Train Loss: 0.0098, Val Loss: 0.0411, Val SRCC: 0.5327, Val PCC: 0.4333, Val RMSE: 0.2026, Val RMAE: 0.4067
2025-04-21 15:16:40,892 - INFO - Epoch [19/25], Train Loss: 0.0110, Val Loss: 0.0376, Val SRCC: 0.6004, Val PCC: 0.4919, Val RMSE: 0.1940, Val RMAE: 0.3960
2025-04-21 15:16:41,053 - INFO - Epoch [20/25], Train Loss: 0.0100, Val Loss: 0.0389, Val SRCC: 0.5504, Val PCC: 0.5041, Val RMSE: 0.1972, Val RMAE: 0.4002
2025-04-21 15:16:41,231 - INFO - Epoch [21/25], Train Loss: 0.0090, Val Loss: 0.0422, Val SRCC: 0.5239, Val PCC: 0.4942, Val RMSE: 0.2054, Val RMAE: 0.3961
2025-04-21 15:16:41,411 - INFO - Epoch [22/25], Train Loss: 0.0086, Val Loss: 0.0429, Val SRCC: 0.5048, Val PCC: 0.4494, Val RMSE: 0.2071, Val RMAE: 0.4048
2025-04-21 15:16:41,591 - INFO - Epoch [23/25], Train Loss: 0.0070, Val Loss: 0.0364, Val SRCC: 0.5681, Val PCC: 0.5374, Val RMSE: 0.1907, Val RMAE: 0.4029
2025-04-21 15:16:41,765 - INFO - Epoch [24/25], Train Loss: 0.0071, Val Loss: 0.0394, Val SRCC: 0.5960, Val PCC: 0.5300, Val RMSE: 0.1986, Val RMAE: 0.3967
2025-04-21 15:16:41,934 - INFO - Epoch [25/25], Train Loss: 0.0064, Val Loss: 0.0377, Val SRCC: 0.6166, Val PCC: 0.5104, Val RMSE: 0.1942, Val RMAE: 0.3986
2025-04-21 15:16:41,974 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:16:41,990 - INFO - Starting training with validation...
2025-04-21 15:16:42,140 - INFO - Epoch [1/25], Train Loss: 0.0456, Val Loss: 0.0527, Val SRCC: -0.1678, Val PCC: -0.3027, Val RMSE: 0.2296, Val RMAE: 0.4407
2025-04-21 15:16:42,296 - INFO - Epoch [2/25], Train Loss: 0.0444, Val Loss: 0.0483, Val SRCC: -0.2149, Val PCC: -0.2649, Val RMSE: 0.2198, Val RMAE: 0.4288
2025-04-21 15:16:42,451 - INFO - Epoch [3/25], Train Loss: 0.0442, Val Loss: 0.0506, Val SRCC: -0.1457, Val PCC: -0.2965, Val RMSE: 0.2250, Val RMAE: 0.4349
2025-04-21 15:16:42,599 - INFO - Epoch [4/25], Train Loss: 0.0430, Val Loss: 0.0530, Val SRCC: -0.1001, Val PCC: -0.2841, Val RMSE: 0.2301, Val RMAE: 0.4391
2025-04-21 15:16:42,744 - INFO - Epoch [5/25], Train Loss: 0.0426, Val Loss: 0.0505, Val SRCC: -0.1266, Val PCC: -0.1735, Val RMSE: 0.2247, Val RMAE: 0.4321
2025-04-21 15:16:42,850 - INFO - Epoch [6/25], Train Loss: 0.0419, Val Loss: 0.0515, Val SRCC: -0.0751, Val PCC: -0.1470, Val RMSE: 0.2269, Val RMAE: 0.4331
2025-04-21 15:16:42,962 - INFO - Epoch [7/25], Train Loss: 0.0408, Val Loss: 0.0497, Val SRCC: -0.0162, Val PCC: -0.0727, Val RMSE: 0.2229, Val RMAE: 0.4268
2025-04-21 15:16:43,089 - INFO - Epoch [8/25], Train Loss: 0.0395, Val Loss: 0.0512, Val SRCC: -0.0206, Val PCC: -0.0409, Val RMSE: 0.2263, Val RMAE: 0.4283
2025-04-21 15:16:43,233 - INFO - Epoch [9/25], Train Loss: 0.0382, Val Loss: 0.0480, Val SRCC: 0.0206, Val PCC: 0.0504, Val RMSE: 0.2190, Val RMAE: 0.4202
2025-04-21 15:16:43,395 - INFO - Epoch [10/25], Train Loss: 0.0367, Val Loss: 0.0483, Val SRCC: 0.0942, Val PCC: 0.0825, Val RMSE: 0.2197, Val RMAE: 0.4174
2025-04-21 15:16:43,536 - INFO - Epoch [11/25], Train Loss: 0.0338, Val Loss: 0.0466, Val SRCC: 0.1825, Val PCC: 0.1402, Val RMSE: 0.2158, Val RMAE: 0.4134
2025-04-21 15:16:43,684 - INFO - Epoch [12/25], Train Loss: 0.0313, Val Loss: 0.0445, Val SRCC: 0.3076, Val PCC: 0.2340, Val RMSE: 0.2109, Val RMAE: 0.4083
2025-04-21 15:16:43,832 - INFO - Epoch [13/25], Train Loss: 0.0282, Val Loss: 0.0410, Val SRCC: 0.4768, Val PCC: 0.3607, Val RMSE: 0.2026, Val RMAE: 0.4008
2025-04-21 15:16:43,969 - INFO - Epoch [14/25], Train Loss: 0.0250, Val Loss: 0.0388, Val SRCC: 0.4783, Val PCC: 0.3994, Val RMSE: 0.1971, Val RMAE: 0.3959
2025-04-21 15:16:44,126 - INFO - Epoch [15/25], Train Loss: 0.0225, Val Loss: 0.0350, Val SRCC: 0.5033, Val PCC: 0.5025, Val RMSE: 0.1871, Val RMAE: 0.3875
2025-04-21 15:16:44,278 - INFO - Epoch [16/25], Train Loss: 0.0192, Val Loss: 0.0331, Val SRCC: 0.5460, Val PCC: 0.5341, Val RMSE: 0.1819, Val RMAE: 0.3847
2025-04-21 15:16:44,431 - INFO - Epoch [17/25], Train Loss: 0.0184, Val Loss: 0.0308, Val SRCC: 0.6269, Val PCC: 0.5903, Val RMSE: 0.1754, Val RMAE: 0.3769
2025-04-21 15:16:44,587 - INFO - Epoch [18/25], Train Loss: 0.0170, Val Loss: 0.0315, Val SRCC: 0.6049, Val PCC: 0.5625, Val RMSE: 0.1776, Val RMAE: 0.3837
2025-04-21 15:16:44,725 - INFO - Epoch [19/25], Train Loss: 0.0160, Val Loss: 0.0307, Val SRCC: 0.6372, Val PCC: 0.5948, Val RMSE: 0.1753, Val RMAE: 0.3757
2025-04-21 15:16:44,863 - INFO - Epoch [20/25], Train Loss: 0.0158, Val Loss: 0.0315, Val SRCC: 0.6049, Val PCC: 0.5724, Val RMSE: 0.1776, Val RMAE: 0.3812
2025-04-21 15:16:45,013 - INFO - Epoch [21/25], Train Loss: 0.0149, Val Loss: 0.0360, Val SRCC: 0.5784, Val PCC: 0.5215, Val RMSE: 0.1896, Val RMAE: 0.3989
2025-04-21 15:16:45,165 - INFO - Epoch [22/25], Train Loss: 0.0132, Val Loss: 0.0322, Val SRCC: 0.6078, Val PCC: 0.5998, Val RMSE: 0.1795, Val RMAE: 0.3821
2025-04-21 15:16:45,315 - INFO - Epoch [23/25], Train Loss: 0.0142, Val Loss: 0.0299, Val SRCC: 0.5960, Val PCC: 0.6053, Val RMSE: 0.1729, Val RMAE: 0.3758
2025-04-21 15:16:45,461 - INFO - Epoch [24/25], Train Loss: 0.0121, Val Loss: 0.0301, Val SRCC: 0.5960, Val PCC: 0.5934, Val RMSE: 0.1736, Val RMAE: 0.3827
2025-04-21 15:16:45,563 - INFO - Epoch [25/25], Train Loss: 0.0110, Val Loss: 0.0297, Val SRCC: 0.5975, Val PCC: 0.6002, Val RMSE: 0.1722, Val RMAE: 0.3787
2025-04-21 15:16:45,622 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:16:45,630 - INFO - Starting training with validation...
2025-04-21 15:16:45,742 - INFO - Epoch [1/25], Train Loss: 0.0451, Val Loss: 0.0515, Val SRCC: -0.4577, Val PCC: -0.4795, Val RMSE: 0.2270, Val RMAE: 0.4384
2025-04-21 15:16:45,868 - INFO - Epoch [2/25], Train Loss: 0.0448, Val Loss: 0.0504, Val SRCC: -0.4930, Val PCC: -0.4677, Val RMSE: 0.2246, Val RMAE: 0.4351
2025-04-21 15:16:46,002 - INFO - Epoch [3/25], Train Loss: 0.0445, Val Loss: 0.0520, Val SRCC: -0.4680, Val PCC: -0.4603, Val RMSE: 0.2280, Val RMAE: 0.4383
2025-04-21 15:16:46,153 - INFO - Epoch [4/25], Train Loss: 0.0439, Val Loss: 0.0530, Val SRCC: -0.5077, Val PCC: -0.4494, Val RMSE: 0.2303, Val RMAE: 0.4403
2025-04-21 15:16:46,256 - INFO - Epoch [5/25], Train Loss: 0.0436, Val Loss: 0.0525, Val SRCC: -0.4459, Val PCC: -0.4106, Val RMSE: 0.2291, Val RMAE: 0.4389
2025-04-21 15:16:46,393 - INFO - Epoch [6/25], Train Loss: 0.0433, Val Loss: 0.0517, Val SRCC: -0.4297, Val PCC: -0.3573, Val RMSE: 0.2273, Val RMAE: 0.4363
2025-04-21 15:16:46,543 - INFO - Epoch [7/25], Train Loss: 0.0431, Val Loss: 0.0510, Val SRCC: -0.3576, Val PCC: -0.2939, Val RMSE: 0.2259, Val RMAE: 0.4341
2025-04-21 15:16:46,660 - INFO - Epoch [8/25], Train Loss: 0.0429, Val Loss: 0.0517, Val SRCC: -0.3503, Val PCC: -0.2880, Val RMSE: 0.2275, Val RMAE: 0.4342
2025-04-21 15:16:46,791 - INFO - Epoch [9/25], Train Loss: 0.0423, Val Loss: 0.0519, Val SRCC: -0.3120, Val PCC: -0.2477, Val RMSE: 0.2279, Val RMAE: 0.4338
2025-04-21 15:16:46,944 - INFO - Epoch [10/25], Train Loss: 0.0426, Val Loss: 0.0533, Val SRCC: -0.2796, Val PCC: -0.2317, Val RMSE: 0.2309, Val RMAE: 0.4361
2025-04-21 15:16:47,101 - INFO - Epoch [11/25], Train Loss: 0.0412, Val Loss: 0.0504, Val SRCC: -0.2163, Val PCC: -0.1750, Val RMSE: 0.2244, Val RMAE: 0.4294
2025-04-21 15:16:47,258 - INFO - Epoch [12/25], Train Loss: 0.0403, Val Loss: 0.0514, Val SRCC: -0.2001, Val PCC: -0.1546, Val RMSE: 0.2268, Val RMAE: 0.4318
2025-04-21 15:16:47,407 - INFO - Epoch [13/25], Train Loss: 0.0394, Val Loss: 0.0522, Val SRCC: -0.1236, Val PCC: -0.1401, Val RMSE: 0.2284, Val RMAE: 0.4323
2025-04-21 15:16:47,547 - INFO - Epoch [14/25], Train Loss: 0.0382, Val Loss: 0.0511, Val SRCC: -0.0736, Val PCC: -0.0992, Val RMSE: 0.2260, Val RMAE: 0.4296
2025-04-21 15:16:47,706 - INFO - Epoch [15/25], Train Loss: 0.0375, Val Loss: 0.0507, Val SRCC: -0.0412, Val PCC: -0.0705, Val RMSE: 0.2251, Val RMAE: 0.4291
2025-04-21 15:16:47,858 - INFO - Epoch [16/25], Train Loss: 0.0370, Val Loss: 0.0509, Val SRCC: -0.0412, Val PCC: -0.0331, Val RMSE: 0.2256, Val RMAE: 0.4295
2025-04-21 15:16:48,007 - INFO - Epoch [17/25], Train Loss: 0.0352, Val Loss: 0.0496, Val SRCC: 0.0265, Val PCC: 0.0220, Val RMSE: 0.2227, Val RMAE: 0.4276
2025-04-21 15:16:48,155 - INFO - Epoch [18/25], Train Loss: 0.0342, Val Loss: 0.0481, Val SRCC: 0.0780, Val PCC: 0.0995, Val RMSE: 0.2193, Val RMAE: 0.4255
2025-04-21 15:16:48,263 - INFO - Epoch [19/25], Train Loss: 0.0323, Val Loss: 0.0469, Val SRCC: 0.0883, Val PCC: 0.1528, Val RMSE: 0.2165, Val RMAE: 0.4229
2025-04-21 15:16:48,383 - INFO - Epoch [20/25], Train Loss: 0.0309, Val Loss: 0.0450, Val SRCC: 0.1781, Val PCC: 0.2202, Val RMSE: 0.2120, Val RMAE: 0.4192
2025-04-21 15:16:48,508 - INFO - Epoch [21/25], Train Loss: 0.0283, Val Loss: 0.0424, Val SRCC: 0.2781, Val PCC: 0.3213, Val RMSE: 0.2058, Val RMAE: 0.4198
2025-04-21 15:16:48,656 - INFO - Epoch [22/25], Train Loss: 0.0266, Val Loss: 0.0395, Val SRCC: 0.3252, Val PCC: 0.3849, Val RMSE: 0.1988, Val RMAE: 0.4118
2025-04-21 15:16:48,814 - INFO - Epoch [23/25], Train Loss: 0.0243, Val Loss: 0.0364, Val SRCC: 0.3650, Val PCC: 0.4648, Val RMSE: 0.1907, Val RMAE: 0.4084
2025-04-21 15:16:48,951 - INFO - Epoch [24/25], Train Loss: 0.0236, Val Loss: 0.0332, Val SRCC: 0.4562, Val PCC: 0.5330, Val RMSE: 0.1821, Val RMAE: 0.4006
2025-04-21 15:16:49,106 - INFO - Epoch [25/25], Train Loss: 0.0218, Val Loss: 0.0321, Val SRCC: 0.5018, Val PCC: 0.5531, Val RMSE: 0.1790, Val RMAE: 0.3975
2025-04-21 15:16:49,222 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:16:49,307 - INFO - Starting training with validation...
2025-04-21 15:16:49,462 - INFO - Epoch [1/25], Train Loss: 0.0484, Val Loss: 0.0765, Val SRCC: -0.2708, Val PCC: -0.2061, Val RMSE: 0.2766, Val RMAE: 0.4745
2025-04-21 15:16:49,618 - INFO - Epoch [2/25], Train Loss: 0.0524, Val Loss: 0.0480, Val SRCC: -0.1207, Val PCC: -0.1094, Val RMSE: 0.2190, Val RMAE: 0.4301
2025-04-21 15:16:49,762 - INFO - Epoch [3/25], Train Loss: 0.0462, Val Loss: 0.0524, Val SRCC: -0.0839, Val PCC: -0.0526, Val RMSE: 0.2290, Val RMAE: 0.4409
2025-04-21 15:16:49,908 - INFO - Epoch [4/25], Train Loss: 0.0449, Val Loss: 0.0479, Val SRCC: -0.0265, Val PCC: 0.0143, Val RMSE: 0.2190, Val RMAE: 0.4302
2025-04-21 15:16:50,058 - INFO - Epoch [5/25], Train Loss: 0.0450, Val Loss: 0.0506, Val SRCC: 0.1015, Val PCC: 0.1295, Val RMSE: 0.2250, Val RMAE: 0.4366
2025-04-21 15:16:50,202 - INFO - Epoch [6/25], Train Loss: 0.0440, Val Loss: 0.0465, Val SRCC: 0.3458, Val PCC: 0.2672, Val RMSE: 0.2156, Val RMAE: 0.4242
2025-04-21 15:16:50,351 - INFO - Epoch [7/25], Train Loss: 0.0364, Val Loss: 0.0358, Val SRCC: 0.6475, Val PCC: 0.5143, Val RMSE: 0.1892, Val RMAE: 0.4020
2025-04-21 15:16:50,505 - INFO - Epoch [8/25], Train Loss: 0.0257, Val Loss: 0.0422, Val SRCC: 0.4547, Val PCC: 0.4075, Val RMSE: 0.2054, Val RMAE: 0.4194
2025-04-21 15:16:50,656 - INFO - Epoch [9/25], Train Loss: 0.0190, Val Loss: 0.0498, Val SRCC: 0.4857, Val PCC: 0.2644, Val RMSE: 0.2231, Val RMAE: 0.4398
2025-04-21 15:16:50,796 - INFO - Epoch [10/25], Train Loss: 0.0157, Val Loss: 0.0456, Val SRCC: 0.5269, Val PCC: 0.5816, Val RMSE: 0.2136, Val RMAE: 0.4250
2025-04-21 15:16:50,908 - INFO - Epoch [11/25], Train Loss: 0.0219, Val Loss: 0.0460, Val SRCC: 0.4798, Val PCC: 0.4230, Val RMSE: 0.2146, Val RMAE: 0.4251
2025-04-21 15:16:51,017 - INFO - Epoch [12/25], Train Loss: 0.0165, Val Loss: 0.0447, Val SRCC: 0.4724, Val PCC: 0.3755, Val RMSE: 0.2113, Val RMAE: 0.4118
2025-04-21 15:16:51,137 - INFO - Epoch [13/25], Train Loss: 0.0122, Val Loss: 0.0461, Val SRCC: 0.5298, Val PCC: 0.4086, Val RMSE: 0.2147, Val RMAE: 0.4318
2025-04-21 15:16:51,269 - INFO - Epoch [14/25], Train Loss: 0.0128, Val Loss: 0.0459, Val SRCC: 0.5136, Val PCC: 0.4302, Val RMSE: 0.2143, Val RMAE: 0.4162
2025-04-21 15:16:51,416 - INFO - Epoch [15/25], Train Loss: 0.0129, Val Loss: 0.0378, Val SRCC: 0.5813, Val PCC: 0.4977, Val RMSE: 0.1945, Val RMAE: 0.4017
2025-04-21 15:16:51,559 - INFO - Epoch [16/25], Train Loss: 0.0092, Val Loss: 0.0415, Val SRCC: 0.6431, Val PCC: 0.4949, Val RMSE: 0.2037, Val RMAE: 0.4123
2025-04-21 15:16:51,696 - INFO - Epoch [17/25], Train Loss: 0.0091, Val Loss: 0.0433, Val SRCC: 0.5740, Val PCC: 0.4720, Val RMSE: 0.2081, Val RMAE: 0.4095
2025-04-21 15:16:51,847 - INFO - Epoch [18/25], Train Loss: 0.0076, Val Loss: 0.0487, Val SRCC: 0.5651, Val PCC: 0.4399, Val RMSE: 0.2206, Val RMAE: 0.4204
2025-04-21 15:16:51,986 - INFO - Epoch [19/25], Train Loss: 0.0084, Val Loss: 0.0449, Val SRCC: 0.5857, Val PCC: 0.4797, Val RMSE: 0.2118, Val RMAE: 0.4054
2025-04-21 15:16:52,128 - INFO - Epoch [20/25], Train Loss: 0.0055, Val Loss: 0.0406, Val SRCC: 0.6093, Val PCC: 0.5057, Val RMSE: 0.2014, Val RMAE: 0.3938
2025-04-21 15:16:52,279 - INFO - Epoch [21/25], Train Loss: 0.0052, Val Loss: 0.0398, Val SRCC: 0.6269, Val PCC: 0.5584, Val RMSE: 0.1994, Val RMAE: 0.3970
2025-04-21 15:16:52,428 - INFO - Epoch [22/25], Train Loss: 0.0065, Val Loss: 0.0479, Val SRCC: 0.6269, Val PCC: 0.4873, Val RMSE: 0.2188, Val RMAE: 0.4140
2025-04-21 15:16:52,581 - INFO - Epoch [23/25], Train Loss: 0.0074, Val Loss: 0.0411, Val SRCC: 0.6196, Val PCC: 0.5079, Val RMSE: 0.2026, Val RMAE: 0.4041
2025-04-21 15:16:52,727 - INFO - Epoch [24/25], Train Loss: 0.0052, Val Loss: 0.0443, Val SRCC: 0.6063, Val PCC: 0.4751, Val RMSE: 0.2105, Val RMAE: 0.4116
2025-04-21 15:16:52,866 - INFO - Epoch [25/25], Train Loss: 0.0048, Val Loss: 0.0456, Val SRCC: 0.6034, Val PCC: 0.4707, Val RMSE: 0.2136, Val RMAE: 0.4106
2025-04-21 15:16:52,933 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:16:53,021 - INFO - Starting training with validation...
2025-04-21 15:16:53,182 - INFO - Epoch [1/25], Train Loss: 0.0469, Val Loss: 0.0477, Val SRCC: -0.1604, Val PCC: -0.3344, Val RMSE: 0.2185, Val RMAE: 0.4269
2025-04-21 15:16:53,341 - INFO - Epoch [2/25], Train Loss: 0.0449, Val Loss: 0.0493, Val SRCC: 0.0338, Val PCC: -0.1342, Val RMSE: 0.2219, Val RMAE: 0.4305
2025-04-21 15:16:53,495 - INFO - Epoch [3/25], Train Loss: 0.0409, Val Loss: 0.0549, Val SRCC: 0.0971, Val PCC: 0.1354, Val RMSE: 0.2344, Val RMAE: 0.4363
2025-04-21 15:16:53,594 - INFO - Epoch [4/25], Train Loss: 0.0446, Val Loss: 0.0434, Val SRCC: 0.4768, Val PCC: 0.3805, Val RMSE: 0.2083, Val RMAE: 0.4142
2025-04-21 15:16:53,692 - INFO - Epoch [5/25], Train Loss: 0.0344, Val Loss: 0.0385, Val SRCC: 0.4974, Val PCC: 0.4656, Val RMSE: 0.1961, Val RMAE: 0.4016
2025-04-21 15:16:53,814 - INFO - Epoch [6/25], Train Loss: 0.0304, Val Loss: 0.0294, Val SRCC: 0.5960, Val PCC: 0.6511, Val RMSE: 0.1715, Val RMAE: 0.3552
2025-04-21 15:16:53,946 - INFO - Epoch [7/25], Train Loss: 0.0283, Val Loss: 0.0342, Val SRCC: 0.5710, Val PCC: 0.5094, Val RMSE: 0.1849, Val RMAE: 0.3904
2025-04-21 15:16:54,091 - INFO - Epoch [8/25], Train Loss: 0.0217, Val Loss: 0.0330, Val SRCC: 0.5636, Val PCC: 0.5674, Val RMSE: 0.1816, Val RMAE: 0.3857
2025-04-21 15:16:54,238 - INFO - Epoch [9/25], Train Loss: 0.0210, Val Loss: 0.0473, Val SRCC: 0.5327, Val PCC: 0.3739, Val RMSE: 0.2175, Val RMAE: 0.4331
2025-04-21 15:16:54,389 - INFO - Epoch [10/25], Train Loss: 0.0189, Val Loss: 0.0511, Val SRCC: 0.5578, Val PCC: 0.3320, Val RMSE: 0.2261, Val RMAE: 0.4419
2025-04-21 15:16:54,548 - INFO - Epoch [11/25], Train Loss: 0.0157, Val Loss: 0.0398, Val SRCC: 0.5254, Val PCC: 0.5606, Val RMSE: 0.1994, Val RMAE: 0.3835
2025-04-21 15:16:54,704 - INFO - Epoch [12/25], Train Loss: 0.0153, Val Loss: 0.0531, Val SRCC: 0.3944, Val PCC: 0.3217, Val RMSE: 0.2304, Val RMAE: 0.4381
2025-04-21 15:16:54,856 - INFO - Epoch [13/25], Train Loss: 0.0193, Val Loss: 0.0514, Val SRCC: 0.5666, Val PCC: 0.5372, Val RMSE: 0.2267, Val RMAE: 0.4154
2025-04-21 15:16:55,002 - INFO - Epoch [14/25], Train Loss: 0.0124, Val Loss: 0.0378, Val SRCC: 0.6078, Val PCC: 0.5950, Val RMSE: 0.1944, Val RMAE: 0.3835
2025-04-21 15:16:55,154 - INFO - Epoch [15/25], Train Loss: 0.0102, Val Loss: 0.0448, Val SRCC: 0.5681, Val PCC: 0.4648, Val RMSE: 0.2115, Val RMAE: 0.4103
2025-04-21 15:16:55,311 - INFO - Epoch [16/25], Train Loss: 0.0097, Val Loss: 0.0458, Val SRCC: 0.5327, Val PCC: 0.5000, Val RMSE: 0.2139, Val RMAE: 0.4157
2025-04-21 15:16:55,459 - INFO - Epoch [17/25], Train Loss: 0.0086, Val Loss: 0.0524, Val SRCC: 0.4665, Val PCC: 0.4672, Val RMSE: 0.2290, Val RMAE: 0.4309
2025-04-21 15:16:55,612 - INFO - Epoch [18/25], Train Loss: 0.0081, Val Loss: 0.0482, Val SRCC: 0.4871, Val PCC: 0.4329, Val RMSE: 0.2195, Val RMAE: 0.4231
2025-04-21 15:16:55,763 - INFO - Epoch [19/25], Train Loss: 0.0089, Val Loss: 0.0490, Val SRCC: 0.5298, Val PCC: 0.5648, Val RMSE: 0.2213, Val RMAE: 0.4214
2025-04-21 15:16:55,902 - INFO - Epoch [20/25], Train Loss: 0.0109, Val Loss: 0.0448, Val SRCC: 0.5607, Val PCC: 0.5696, Val RMSE: 0.2115, Val RMAE: 0.4016
2025-04-21 15:16:56,044 - INFO - Epoch [21/25], Train Loss: 0.0098, Val Loss: 0.0477, Val SRCC: 0.4577, Val PCC: 0.4033, Val RMSE: 0.2185, Val RMAE: 0.4251
2025-04-21 15:16:56,189 - INFO - Epoch [22/25], Train Loss: 0.0064, Val Loss: 0.0474, Val SRCC: 0.5048, Val PCC: 0.4369, Val RMSE: 0.2177, Val RMAE: 0.4245
2025-04-21 15:16:56,296 - INFO - Epoch [23/25], Train Loss: 0.0078, Val Loss: 0.0506, Val SRCC: 0.4709, Val PCC: 0.3848, Val RMSE: 0.2249, Val RMAE: 0.4385
2025-04-21 15:16:56,407 - INFO - Epoch [24/25], Train Loss: 0.0060, Val Loss: 0.0476, Val SRCC: 0.4592, Val PCC: 0.4630, Val RMSE: 0.2181, Val RMAE: 0.4279
2025-04-21 15:16:56,509 - INFO - Epoch [25/25], Train Loss: 0.0058, Val Loss: 0.0452, Val SRCC: 0.5269, Val PCC: 0.4992, Val RMSE: 0.2127, Val RMAE: 0.4164
2025-04-21 15:16:56,542 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:16:56,563 - INFO - Starting training with validation...
2025-04-21 15:16:56,645 - INFO - Epoch [1/25], Train Loss: 0.0461, Val Loss: 0.0483, Val SRCC: -0.3091, Val PCC: -0.2718, Val RMSE: 0.2197, Val RMAE: 0.4313
2025-04-21 15:16:56,757 - INFO - Epoch [2/25], Train Loss: 0.0466, Val Loss: 0.0533, Val SRCC: -0.3753, Val PCC: -0.4225, Val RMSE: 0.2308, Val RMAE: 0.4421
2025-04-21 15:16:56,867 - INFO - Epoch [3/25], Train Loss: 0.0449, Val Loss: 0.0485, Val SRCC: -0.1560, Val PCC: -0.3106, Val RMSE: 0.2201, Val RMAE: 0.4274
2025-04-21 15:16:56,933 - INFO - Epoch [4/25], Train Loss: 0.0444, Val Loss: 0.0523, Val SRCC: 0.0324, Val PCC: -0.1856, Val RMSE: 0.2286, Val RMAE: 0.4381
2025-04-21 15:16:57,002 - INFO - Epoch [5/25], Train Loss: 0.0442, Val Loss: 0.0492, Val SRCC: 0.1280, Val PCC: -0.0132, Val RMSE: 0.2219, Val RMAE: 0.4297
2025-04-21 15:16:57,089 - INFO - Epoch [6/25], Train Loss: 0.0431, Val Loss: 0.0459, Val SRCC: 0.1545, Val PCC: 0.1117, Val RMSE: 0.2142, Val RMAE: 0.4175
2025-04-21 15:16:57,208 - INFO - Epoch [7/25], Train Loss: 0.0430, Val Loss: 0.0443, Val SRCC: 0.3149, Val PCC: 0.2522, Val RMSE: 0.2105, Val RMAE: 0.4116
2025-04-21 15:16:57,312 - INFO - Epoch [8/25], Train Loss: 0.0380, Val Loss: 0.0379, Val SRCC: 0.5740, Val PCC: 0.5500, Val RMSE: 0.1946, Val RMAE: 0.3926
2025-04-21 15:16:57,415 - INFO - Epoch [9/25], Train Loss: 0.0327, Val Loss: 0.0322, Val SRCC: 0.7226, Val PCC: 0.6459, Val RMSE: 0.1793, Val RMAE: 0.3792
2025-04-21 15:16:57,518 - INFO - Epoch [10/25], Train Loss: 0.0297, Val Loss: 0.0337, Val SRCC: 0.6255, Val PCC: 0.5563, Val RMSE: 0.1836, Val RMAE: 0.3823
2025-04-21 15:16:57,628 - INFO - Epoch [11/25], Train Loss: 0.0255, Val Loss: 0.0305, Val SRCC: 0.6637, Val PCC: 0.6102, Val RMSE: 0.1745, Val RMAE: 0.3761
2025-04-21 15:16:57,731 - INFO - Epoch [12/25], Train Loss: 0.0245, Val Loss: 0.0309, Val SRCC: 0.5813, Val PCC: 0.5763, Val RMSE: 0.1757, Val RMAE: 0.3863
2025-04-21 15:16:57,833 - INFO - Epoch [13/25], Train Loss: 0.0213, Val Loss: 0.0363, Val SRCC: 0.5489, Val PCC: 0.5152, Val RMSE: 0.1904, Val RMAE: 0.3879
2025-04-21 15:16:57,948 - INFO - Epoch [14/25], Train Loss: 0.0185, Val Loss: 0.0288, Val SRCC: 0.6166, Val PCC: 0.6157, Val RMSE: 0.1697, Val RMAE: 0.3782
2025-04-21 15:16:58,065 - INFO - Epoch [15/25], Train Loss: 0.0197, Val Loss: 0.0433, Val SRCC: 0.4695, Val PCC: 0.4347, Val RMSE: 0.2082, Val RMAE: 0.4032
2025-04-21 15:16:58,161 - INFO - Epoch [16/25], Train Loss: 0.0179, Val Loss: 0.0439, Val SRCC: 0.5004, Val PCC: 0.3943, Val RMSE: 0.2095, Val RMAE: 0.4002
2025-04-21 15:16:58,271 - INFO - Epoch [17/25], Train Loss: 0.0157, Val Loss: 0.0436, Val SRCC: 0.5386, Val PCC: 0.4056, Val RMSE: 0.2088, Val RMAE: 0.3937
2025-04-21 15:16:58,385 - INFO - Epoch [18/25], Train Loss: 0.0161, Val Loss: 0.0479, Val SRCC: 0.5430, Val PCC: 0.4010, Val RMSE: 0.2189, Val RMAE: 0.4111
2025-04-21 15:16:58,491 - INFO - Epoch [19/25], Train Loss: 0.0187, Val Loss: 0.0448, Val SRCC: 0.5210, Val PCC: 0.5252, Val RMSE: 0.2115, Val RMAE: 0.4281
